Azuaga;Badajoz;26.8 ;16:30;12.4 ;16:30;0
Pontons;Barcelona;22.7 ;16:40;10.3 ;16:40;0
Vilafranca del Penedès;Barcelona;23.2 ;15:30;11.3 ;15:30;0
Sitges;Barcelona;22.7 ;14:10;14.4 ;14:10;0
Berga;Barcelona;18.4 ;16:50;9.7 ;16:50;0
Balsareny;Barcelona;21.1 ;17:00;8.6 ;17:00;0
Prats de Lluçanès;Barcelona;19.3 ;16:20;7.1 ;16:20;0
Moià;Barcelona;18.2 ;16:40;8.6 ;16:40;0
Manresa;Barcelona;22.1 ;17:00;9.4 ;17:00;0
Monistrol de Montserrat;Barcelona;16.8 ;15:30;10.7 ;15:30;0
Igualada;Barcelona;21.9 ;15:30;9.1 ;15:30;0
Corbera, Pic d'Agulles;Barcelona;21.6 ;15:10;10.9 ;15:10;0
Barcelona;Barcelona;22.2 ;14:20;16.8 ;14:20;0
Barcelona, Museo Marítimo;Barcelona;22.8 ;14:20;16.8 ;14:20;0
Caldes de Montbui;Barcelona;23.1 ;16:50;10.7 ;16:50;0
Vilassar de Dalt;Barcelona;24.0 ;14:10;16.1 ;14:10;0
Arenys de Mar;Barcelona;23.3 ;14:00;14.6 ;14:00;0
Fogars de Montclús;Barcelona;18.6 ;13:00;10.8 ;13:00;0
Sant Julià  de Vilatorta;Barcelona;19.2 ;15:30;8.3 ;15:30;0
Lekeitio;Bizkaia;17.3 ;14:30;13.4 ;14:30;0
Forua;Bizkaia;17.7 ;14:30;9.8 ;14:30;0
Punta Galea;Bizkaia;18.0 ;14:30;11.4 ;14:30;0
Orozko;Bizkaia;17.0 ;17:00;8.7 ;17:00;0
Abadiño;Bizkaia;12.1 ;16:10;7.5 ;16:10;0
Amorebieta--Etxano;Bizkaia;17.5 ;15:40;9.2 ;15:40;0
Balmaseda;Bizkaia;17.7 ;16:10;8.8 ;16:10;0
Güeñes;Bizkaia;17.6 ;15:30;10.3 ;15:30;0
Bilbao Aeropuerto;Bizkaia;19.2 ;15:20;10.1 ;15:20;0
Sopuerta;Bizkaia;17.9 ;15:20;9.9 ;15:20;0
Coruña del Conde;Burgos;19.9 ;15:50;5.0 ;15:50;0
Aranda de Duero;Burgos;19.1 ;14:40;4.7 ;14:40;0.2
Pedrosa del Príncipe;Burgos;18.0 ;15:50;7.4 ;15:50;0.8
Palacios de la Sierra;Burgos;18.1 ;14:50;3.2 ;14:50;1.4
Monterrubio de la Demanda;Burgos;13.7 ;13:40;6.9 ;13:40;0.6
Villamayor de los Montes;Burgos;15.3 ;15:50;8.9 ;15:50;0
Burgos Aeropuerto;Burgos;16.2 ;16:30;7.1 ;16:30;0
Santa Gadea de Alfoz;Burgos;13.7 ;15:20;7.6 ;15:20;0.2
Sargentes de la Lora;Burgos;15.8 ;14:50;7.0 ;14:50;0
Briviesca;Burgos;16.9 ;15:00;8.8 ;15:00;0
Medina de Pomar;Burgos;18.1 ;16:10;7.5 ;16:10;0
Miranda de Ebro;Burgos;19.2 ;14:40;7.1 ;14:40;0
Madrigal de la Vera;Cáceres;24.8 ;16:50;13.2 ;16:50;0
Navalmoral de la Mata;Cáceres;25.6 ;17:20;6.9 ;17:20;0
Garganta de la Olla;Cáceres;23.2 ;17:20;15.1 ;17:20;0
Serradilla;Cáceres;24.5 ;16:40;15.7 ;16:40;0
Jaraicejo;Cáceres;24.7 ;16:10;15.0 ;16:10;0
Trujillo;Cáceres;27.2 ;15:10;11.1 ;15:10;0
Cáceres;Cáceres;26.8 ;15:50;13.2 ;15:50;0
Cañaveral;Cáceres;26.2 ;16:30;18.7 ;16:30;0
Nuñomoral;Cáceres;26.4 ;15:20;8.5 ;15:20;0
Guijo de Granadilla;Cáceres;26.1 ;15:50;17.2 ;15:50;0
Hervás;Cáceres;24.2 ;14:20;12.6 ;14:20;0
Montehermoso;Cáceres;28.0 ;16:00;19.0 ;16:00;0
Tornavacas;Cáceres;23.3 ;15:30;13.4 ;15:30;0
Piornal;Cáceres;23.4 ;15:40;12.5 ;15:40;0
Plasencia;Cáceres;26.6 ;17:30;15.4 ;17:30;0
Coria;Cáceres;27.7 ;16:30;16.2 ;16:30;0
Hoyos;Cáceres;26.4 ;16:00;18.3 ;16:00;0
Zarza La Mayor;Cáceres;27.6 ;16:10;17.5 ;16:10;0
Valverde del Fresno;Cáceres;26.9 ;15:50;18.4 ;15:50;0
Aliseda;Cáceres;27.3 ;15:20;12.6 ;15:20;0
Brozas;Cáceres;26.8 ;16:10;16.9 ;16:10;0
Valencia de Alcántara;Cáceres;26.9 ;16:40;11.1 ;16:40;0
Guadalupe;Cáceres;26.5 ;15:20;13.9 ;15:20;0
Cañamero;Cáceres;26.5 ;16:10;14.0 ;16:10;0
Zorita;Cáceres;28.5 ;18:20;16.0 ;18:20;0
Alcuescar;Cáceres;28.1 ;17:00;12.8 ;17:00;0
Chipiona;Cádiz;26.8 ;13:40;13.2 ;13:40;0
Rota, Base Naval;Cádiz;25.9 ;17:10;12.4 ;17:10;0
Grazalema;Cádiz;26.9 ;15:30;12.7 ;15:30;0
Olvera;Cádiz;28.6 ;14:10;15.4 ;14:10;0
El Bosque;Cádiz;26.9 ;13:10;12.8 ;13:10;0
San José del Valle;Cádiz;28.8 ;14:50;13.9 ;14:50;0
Jerez de la Frontera Aeropuerto;Cádiz;28.9 ;14:00;10.7 ;14:00;0
San Fernando;Cádiz;26.6 ;15:10;16.4 ;15:10;0
Cádiz;Cádiz;25.5 ;16:10;16.4 ;16:10;0
Medina Sidonia;Cádiz;26.1 ;12:40;11.4 ;12:40;0
Vejer de la Frontera;Cádiz;24.8 ;13:10;17.4 ;13:10;0
Barbate;Cádiz;26.4 ;13:10;12.9 ;13:10;0
Tarifa;Cádiz;23.3 ;15:40;18.5 ;15:40;0
Jimena de la Frontera;Cádiz;21.8 ;15:40;7.8 ;15:40;0
San Roque;Cádiz;21.3 ;16:20;11.3 ;16:20;0
Castro Urdiales;Cantabria;18.2 ;14:10;12.8 ;14:10;0
Ramales de la Victoria;Cantabria;19.6 ;16:20;8.8 ;16:20;0
Barcena de Cicero, Treto;Cantabria;18.9 ;15:00;10.2 ;15:00;0
Soba, Alto Miera;Cantabria;14.1 ;16:40;7.9 ;16:40;0
Santander Aeropuerto;Cantabria;19.8 ;13:40;11.7 ;13:40;0
Santander;Cantabria;18.3 ;13:40;13.6 ;13:40;0
Villacarriedo;Cantabria;17.8 ;16:00;9.7 ;16:00;0
Los Tojos, Bárcena Mayor;Cantabria;18.2 ;16:00;8.9 ;16:00;0
San Felices de Buelna;Cantabria;19.9 ;16:00;10.1 ;16:00;0
Torrelavega, Sierrapando;Cantabria;19.1 ;15:40;12.4 ;15:40;0
San Vicente de la Barquera;Cantabria;18.9 ;13:10;12.1 ;13:10;0
Camaleño, Fuente De;Cantabria;18.0 ;15:10;6.5 ;15:10;0
Cillórigo de Liébana, Tama;Cantabria;20.8 ;16:20;10.3 ;16:20;0
Tresviso;Cantabria;16.3 ;16:50;9.9 ;16:50;0
Santillana del Mar, Altamira;Cantabria;18.4 ;11:40;12.5 ;11:40;0
Reinosa;Cantabria;15.5 ;16:00;5.3 ;16:00;0
Alto Campoo;Cantabria;13.9 ;16:30;6.3 ;16:30;0
Valderredible, Cubillo de Ebro;Cantabria;17.1 ;15:10;8.7 ;15:10;0
Valderredible, Polientes;Cantabria;17.5 ;15:50;7.5 ;15:50;0.2
Segorbe;Castelló/Castellón;23.8 ;14:20;11.3 ;14:20;0
Montanejos;Castelló/Castellón;22.9 ;15:20;11.7 ;15:20;0
Villafranca del Cid/Vilafranca;Castelló/Castellón;19.1 ;16:10;6.8 ;16:10;0
Atzeneta del Maestrat;Castelló/Castellón;24.1 ;15:30;11.0 ;15:30;0
Castellón - Almassora;Castelló/Castellón;24.2 ;12:50;15.0 ;12:50;0
Torreblanca;Castelló/Castellón;24.2 ;12:10;15.9 ;12:10;0
La Pobla de Benifassà-Fredes;Castelló/Castellón;16.5 ;16:00;7.3 ;16:00;0
Vinaròs;Castelló/Castellón;25.6 ;13:20;12.8 ;13:20;0
Morella;Castelló/Castellón;17.4 ;16:00;9.2 ;16:00;0
Castellfort;Castelló/Castellón;15.0 ;15:30;7.9 ;15:30;0
Ceuta;Ceuta;21.0 ;14:30;17.4 ;14:30;0
Alcazar de San Juan;Ciudad Real;22.2 ;16:30;9.2 ;16:30;0
Tomelloso;Ciudad Real;22.7 ;16:20;4.8 ;16:20;0
Ciudad Real;Ciudad Real;22.6 ;15:50;9.0 ;15:50;0
Villanueva de los Infantes;Ciudad Real;23.4 ;15:30;10.2 ;15:30;0
Valdepeñas;Ciudad Real;22.8 ;16:50;8.7 ;16:50;0
Viso del Marqués;Ciudad Real;22.6 ;15:30;8.4 ;15:30;0
Abenójar;Ciudad Real;22.7 ;16:30;11.1 ;16:30;0
Puebla de Don Rodrigo;Ciudad Real;26.7 ;16:10;5.5 ;16:10;0
Almadén;Ciudad Real;27.2 ;17:20;14.3 ;17:20;0
Puertollano;Ciudad Real;23.0 ;16:40;12.9 ;16:40;0
Fuencaliente;Ciudad Real;26.7 ;16:10;15.5 ;16:10;0
Valsequillo;Córdoba;26.7 ;15:50;7.6 ;15:50;0
Hinojosa del Duque;Córdoba;25.3 ;16:20;10.1 ;16:20;0
Cardeña;Córdoba;28.0 ;16:40;15.3 ;16:40;0
Montoro;Córdoba;30.8 ;17:20;7.9 ;17:20;0
Villanueva de Córdoba;Córdoba;26.9 ;16:20;14.0 ;16:20;0
Córdoba, Embalse de Guadanuño;Córdoba;28.7 ;17:00;12.6 ;17:00;0
Córdoba Aeropuerto;Córdoba;31.2 ;18:20;9.7 ;18:20;0
Priego de Cordoba;Córdoba;27.2 ;16:50;9.1 ;16:50;0
Doña Mencía;Córdoba;26.2 ;17:00;17.0 ;17:00;0
Córdoba, Prágdena;Córdoba;30.2 ;18:40;12.5 ;18:40;0
Espiel;Córdoba;29.2 ;16:40;7.4 ;16:40;0
Fuente Palmera;Córdoba;30.0 ;16:50;12.9 ;16:50;0
Benamejí;Córdoba;27.1 ;14:40;12.6 ;14:40;0
Aguilar de la Frontera;Córdoba;28.8 ;16:30;10.6 ;16:30;0
La Rambla;Córdoba;30.4 ;17:00;12.8 ;17:00;0
Beteta;Cuenca;16.9 ;15:30;7.4 ;15:30;0
Cañizares;Cuenca;22.9 ;16:20;6.1 ;16:20;0
Tarancón;Cuenca;22.5 ;17:20;10.7 ;17:20;0
Alcázar del Rey;Cuenca;22.3 ;16:50;9.2 ;16:50;0
Abia de Obispalia;Cuenca;23.1 ;16:50;4.8 ;16:50;0
Villares del Saz;Cuenca;22.1 ;15:50;8.2 ;15:50;0
Alberca de Zancara;Cuenca;19.8 ;16:30;8.7 ;16:30;0
San Clemente;Cuenca;21.5 ;16:30;7.4 ;16:30;0
Osa de la Vega;Cuenca;22.0 ;18:20;8.4 ;18:20;0
Cuenca;Cuenca;22.8 ;17:30;6.6 ;17:30;0
Motilla del Palancar;Cuenca;21.3 ;16:20;9.2 ;16:20;0
Salvacañete;Cuenca;18.9 ;16:30;5.9 ;16:30;0
Mira;Cuenca;21.3 ;17:00;6.7 ;17:00;0
Irún;Gipuzkoa;16.7 ;16:10;12.6 ;16:10;0
Renteria;Gipuzkoa;16.6 ;16:00;9.2 ;16:00;0
Segura - Lastala;Gipuzkoa;16.9 ;16:00;10.0 ;16:00;0
Beasain;Gipuzkoa;16.2 ;16:10;9.5 ;16:10;0
Ordizia;Gipuzkoa;15.2 ;16:10;10.1 ;16:10;0
Legazpia;Gipuzkoa;14.2 ;16:20;8.7 ;16:20;0
Zumarraga;Gipuzkoa;14.1 ;16:10;7.9 ;16:10;0
Azpeitia;Gipuzkoa;16.2 ;16:10;10.5 ;16:10;0
Zumaia;Gipuzkoa;17.8 ;13:10;11.7 ;13:10;0
Aretxabaleta;Gipuzkoa;15.4 ;16:40;7.8 ;16:40;0
Elgeta;Gipuzkoa;14.7 ;16:20;8.5 ;16:20;0
Elgoibar;Gipuzkoa;16.0 ;14:50;9.3 ;14:50;0
Mutriku;Gipuzkoa;16.4 ;12:20;13.1 ;12:20;0
Blanes;Girona;23.1 ;15:40;14.8 ;15:40;0.6
Castell, Platja d'Aro;Girona;22.8 ;12:40;11.6 ;12:40;0.2
Sant Pau de Segúries;Girona;18.7 ;14:30;5.5 ;14:30;0.4
Planoles;Girona;19.1 ;14:30;5.6 ;14:30;0.8
Ripoll;Girona;19.3 ;14:40;7.6 ;14:40;0.4
Les Planes d'Hostoles;Girona;22.0 ;16:20;7.1 ;16:20;0.5
Sant Hilari;Girona;17.8 ;13:30;6.7 ;13:30;0.6
Girona Aeropuerto;Girona;23.5 ;15:00;9.2 ;15:00;0
Girona;Girona;24.4 ;15:30;10.8 ;15:30;1
Porqueres;Girona;24.3 ;15:50;9.4 ;15:50;0.6
L'Estartit;Girona;23.7 ;16:30;15.1 ;16:30;0.2
La Vall de Bianya;Girona;22.9 ;15:30;8.0 ;15:30;0
Castelló d'Empúries;Girona;23.9 ;16:50;16.1 ;16:50;0
Espolla;Girona;23.1 ;16:10;16.1 ;16:10;0
Figueres;Girona;23.4 ;16:20;16.1 ;16:20;0
La Molina;Girona;15.6 ;15:00;4.0 ;15:00;0
Baza;Granada;25.2 ;16:30;4.1 ;16:30;0
Dólar;Granada;21.8 ;12:40;11.1 ;12:40;0
Granada-Cartuja;Granada;29.4 ;16:50;11.9 ;16:50;0
Granada Aeropuerto;Granada;29.3 ;17:50;5.7 ;17:50;0
Loja;Granada;29.2 ;16:40;11.8 ;16:40;0
Lanjarón;Granada;21.1 ;14:10;11.1 ;14:10;0
Salobreña;Granada;23.2 ;14:50;10.9 ;14:50;0
Motril;Granada;23.0 ;10:40;13.7 ;10:40;0
Motril, Puerto;Granada;25.2 ;11:00;13.2 ;11:00;0
Castell de Ferro;Granada;21.5 ;14:10;16.0 ;14:10;0
Válor;Granada;23.4 ;12:10;13.9 ;12:10;0
Molina de Aragón;Guadalajara;19.5 ;17:30;3.4 ;17:30;0
Zaorejas;Guadalajara;18.6 ;16:30;6.3 ;16:30;0
Pastrana;Guadalajara;21.5 ;16:20;9.9 ;16:20;0
Pantano el Vado;Guadalajara;22.9 ;15:20;8.3 ;15:20;0
Sigüenza;Guadalajara;18.8 ;15:00;3.4 ;15:00;0
Guadalajara;Guadalajara;22.5 ;16:50;11.7 ;16:50;0
Brihuega;Guadalajara;20.4 ;15:50;7.6 ;15:50;0.1
El Pedregal;Guadalajara;18.1 ;16:30;4.2 ;16:30;0
Aroche;Huelva;30.7 ;16:10;9.1 ;16:10;0
El Granado;Huelva;32.7 ;16:10;10.4 ;16:10;0
Ayamonte;Huelva;29.3 ;13:40;13.5 ;13:40;0
Cartaya;Huelva;25.9 ;15:20;9.7 ;15:20;0
Alajar;Huelva;30.6 ;16:00;17.2 ;16:00;0
Valverde del Camino;Huelva;31.6 ;15:40;14.1 ;15:40;0
El Cerro de Andévalo;Huelva;32.9 ;16:00;17.6 ;16:00;0
Alosno, Tharsis;Huelva;31.9 ;16:20;18.1 ;16:20;0
El Campillo;Huelva;30.5 ;16:50;17.4 ;16:50;0
Villarrasa;Huelva;32.0 ;14:10;12.5 ;14:10;0
Huelva, Ronda Este;Huelva;30.6 ;16:00;12.6 ;16:00;0
Cala;Huelva;25.3 ;15:20;13.0 ;15:20;0
Almonte;Huelva;31.1 ;15:40;9.0 ;15:40;0
Moguer, El Arenosillo;Huelva;29.9 ;14:40;14.0 ;14:40;0
Canfranc;Huesca;14.5 ;15:50;7.8 ;15:50;0
Jaca;Huesca;19.5 ;15:30;5.3 ;15:30;0
Valle de Hecho, Hecho;Huesca;18.4 ;15:00;6.4 ;15:00;0
Aragüés del Puerto;Huesca;20.2 ;15:30;7.4 ;15:30;0
Bailo;Huesca;20.0 ;15:10;8.3 ;15:10;0
Biescas;Huesca;19.2 ;14:00;5.6 ;14:00;0
Sabiñánigo;Huesca;20.5 ;15:50;3.2 ;15:50;0
Almudévar;Huesca;22.6 ;15:00;10.6 ;15:00;0
Sopeira;Huesca;21.9 ;15:30;9.9 ;15:30;0
Benabarre;Huesca;19.4 ;16:00;7.6 ;16:00;0
Bielsa;Huesca;22.9 ;14:30;5.9 ;14:30;0
Ainsa;Huesca;20.9 ;14:50;8.0 ;14:50;0
Torla - Depósito;Huesca;26.4 ;14:40;7.7 ;14:40;0
Benasque;Huesca;21.3 ;16:30;5.1 ;16:30;0
Seira;Huesca;21.8 ;17:00;6.1 ;17:00;0
Capella;Huesca;19.9 ;16:00;5.6 ;16:00;0
Barbastro;Huesca;23.3 ;17:00;5.8 ;17:00;0
Sariñena, Depósito agua;Huesca;23.2 ;17:30;9.7 ;17:30;0
Huesca Aeropuerto;Huesca;21.8 ;16:30;9.8 ;16:30;0
Huesca;Huesca;22.4 ;15:50;8.7 ;15:50;0
Lanaja;Huesca;22.0 ;16:10;11.6 ;16:10;0
Ballobar;Huesca;22.1 ;15:10;9.5 ;15:10;0
Tamarite de Litera;Huesca;22.2 ;17:00;5.3 ;17:00;0
Fraga;Huesca;24.3 ;16:50;11.7 ;16:50;0
Escorca, Lluc;Illes Balears;18.2 ;11:50;8.7 ;11:50;0
Banyalbufar;Illes Balears;22.1 ;17:20;16.5 ;17:20;0
Calvià, Es Capdellà;Illes Balears;25.2 ;15:20;12.4 ;15:20;0
Palma, Puerto;Illes Balears;24.3 ;13:40;16.2 ;13:40;0
Palma, Universitat;Illes Balears;23.3 ;12:40;10.9 ;12:40;0
Sierra de Alfabia, Bunyola;Illes Balears;15.1 ;14:30;10.5 ;14:30;0
Marratxí;Illes Balears;22.8 ;13:20;14.2 ;13:20;0
Palma de Mallorca, Aeropuerto;Illes Balears;23.0 ;13:30;11.4 ;13:30;0
Llucmajor, Cap Blanc;Illes Balears;23.6 ;16:40;15.7 ;16:40;0
Llucmajor;Illes Balears;21.7 ;13:10;12.6 ;13:10;0
Campos, Can Sion;Illes Balears;23.4 ;14:50;10.1 ;14:50;0
Campos, Salines Llevant;Illes Balears;22.5 ;15:10;10.8 ;15:10;0
Santanyí;Illes Balears;22.5 ;13:20;14.0 ;13:20;0
Portocolom;Illes Balears;22.3 ;13:20;15.1 ;13:20;0
Son Servera;Illes Balears;21.6 ;12:40;12.9 ;12:40;0
Artà;Illes Balears;20.7 ;13:10;12.4 ;13:10;0
Artà-Colònia de Sant Pere;Illes Balears;20.6 ;1:10;15.5 ;1:10;0.8
Muro, S'Albufera;Illes Balears;21.1 ;12:20;13.4 ;12:20;0.2
Manacor;Illes Balears;21.7 ;13:40;11.9 ;13:40;0.1
Sineu;Illes Balears;21.0 ;12:30;12.5 ;12:30;0
Santa María del Camí;Illes Balears;22.1 ;16:10;10.9 ;16:10;0
Binissalem;Illes Balears;21.7 ;13:00;12.2 ;13:00;0
Escorca, Son Torrella;Illes Balears;15.8 ;15:40;9.1 ;15:40;0
Sa Pobla;Illes Balears;22.2 ;12:30;12.7 ;12:30;0
Pollença;Illes Balears;22.1 ;11:30;12.8 ;11:30;0
Port de Pollença;Illes Balears;22.3 ;12:00;13.5 ;12:00;0
Es Mercadal;Illes Balears;20.4 ;0:10;15.6 ;0:10;0
Ciutadella;Illes Balears;21.1 ;14:30;15.3 ;14:30;0
Ciutadella, Cala Galdana;Illes Balears;20.9 ;0:00;11.5 ;0:00;0
Menorca, Aeropuerto;Illes Balears;20.9 ;15:10;13.9 ;15:10;0
Sant Joan de Labritja;Illes Balears;22.0 ;14:40;12.1 ;14:40;0
Ibiza, Aeropuerto;Illes Balears;21.9 ;13:50;14.7 ;13:50;0
Eivissa;Illes Balears;22.8 ;13:30;14.5 ;13:30;0
Formentera;Illes Balears;25.6 ;12:30;15.6 ;12:30;0
Baeza;Jaén;28.0 ;16:40;14.0 ;16:40;0
Torres;Jaén;25.6 ;16:40;13.7 ;16:40;0
Villanueva del Arzobispo;Jaén;27.1 ;18:40;10.0 ;18:40;0
Santa Elena;Jaén;23.6 ;16:30;13.7 ;16:30;0.2
